N,P,K,temperature,humidity,ph,rainfall,label,NPK_ratio,NP_ratio,NK_ratio,PK_ratio,nutrient_sum,nutrient_balance,nutrient_dominance,temp_humidity_index,heat_stress_index,water_stress_index,moisture_availability,evapotranspiration,ph_deviation_neutral,acidic_soil,alkaline_soil,climate_zone,rainfall_category,N_category,P_category,K_category,tropical_suitability,temperate_suitability,arid_suitability
45,63,48,41.29081305,96.15980376,7.030434725,102.2708231,papaya,0.4017857142857143,0.703125,0.9183673469387755,1.2857142857142858,156,9.643650760992955,0.4012738853503185,39.70516479978847,1.585648250211528,2.476842075649077,98.34342279669676,1.5504404894258919,0.030434725000000107,0,0,tropical,moderate,medium,medium,medium,0,0,0
37,66,50,44.20523166,95.70842379,6.815578674,239.7427554,papaya,0.3162393162393162,0.5522388059701493,0.7254901960784313,1.2941176470588236,153,14.52583904633395,0.42857142857142855,42.30813045450405,1.8971012054959493,5.423402307762049,229.4540123440551,0.79130700000954,0.18442132599999983,0,0,tropical,high,low,medium,medium,1,0,0
58,58,56,39.62800536,96.38401674,6.748449417,188.5181422,papaya,0.5043478260869565,0.9830508474576272,1.0175438596491229,1.0175438596491229,172,1.1547005383792517,0.3352601156069364,38.1950633199105,1.4329420400895,4.757194829449776,181.701357735985,0.7601082969347764,0.2515505830000002,0,0,tropical,moderate,medium,medium,medium,1,0,0
41,63,54,24.62326993,95.62723318,6.796826114,208.3357976,papaya,0.3474576271186441,0.640625,0.7454545454545455,1.1454545454545455,158,11.060440015358038,0.39622641509433965,23.546551752501923,1.076718177498076,8.460931395069185,199.22575896836486,0.5168186120204605,0.20317388600000008,0,0,temperate,high,medium,medium,medium,0,0,0
20,29,30,28.63614175,97.5035974,6.612619279,224.5903664,coconut,0.3333333333333333,0.6666666666666666,0.6451612903225806,0.9354838709677419,79,5.507570547286102,0.375,27.921268362813315,0.7148733871866844,7.8428989617639395,218.9836866538409,0.31830100224044355,0.3873807210000004,0,0,temperate,high,low,low,low,1,0,0
39,22,29,27.40584973,99.02957789,5.912256204,224.3206759,coconut,0.75,1.6956521739130435,1.3,0.7333333333333333,90,8.54400374531753,0.42857142857142855,27.139897304786704,0.26595242521329565,8.185138505464614,222.14381846376494,0.11855903346682795,1.0877437959999998,1,0,temperate,high,low,low,low,1,0,0
15,27,34,30.09922305,100.4304801,5.857582156,151.0761899,coconut,0.24193548387096775,0.5357142857142857,0.42857142857142855,0.7714285714285715,76,9.60902353693305,0.44155844155844154,30.228794215484864,-0.1295711654848621,5.019272080513055,151.7265428333577,-0.08576544429047857,1.1424178439999997,1,0,tropical,moderate,low,low,low,1,0,0
4,20,36,26.78089264,96.11406968,6.482472234,179.8248944,coconut,0.07017543859649122,0.19047619047619047,0.10810810810810811,0.5405405405405406,60,16.0,0.5901639344262295,25.740205812935592,1.0406868270644085,6.714671419555789,172.83702430560243,0.5787223346004137,0.5175277659999997,1,0,temperate,moderate,low,low,low,1,0,0
12,17,36,29.74383487,104.6280165,6.573434729,181.6942283,coconut,0.2222222222222222,0.6666666666666666,0.32432432432432434,0.4594594594594595,65,12.662279942148386,0.5454545454545454,31.120384455516355,-1.3765495855163539,6.1086349186015365,190.10306716527168,-0.7576187743528636,0.4265652710000003,0,0,temperate,moderate,low,low,low,1,0,0
9,10,33,31.30716109,99.86859432,5.708434213,184.7624496,coconut,0.20454545454545456,0.8181818181818182,0.2647058823529412,0.29411764705882354,52,13.576941236277534,0.6226415094339622,31.266021702080995,0.041139387919010006,5.901603440467045,184.51966124671847,0.02226609790467403,1.2915657869999997,1,0,tropical,moderate,low,low,low,1,0,0
41,4,32,28.99844087,98.38478943,5.71852208,150.9502632,coconut,1.1081081081081081,8.2,1.2424242424242424,0.12121212121212122,77,19.295940851208407,0.5256410256410257,28.53005498793256,0.4683858820674406,5.205461351412304,148.51209859335077,0.3102915305598756,1.2814779200000004,1,0,temperate,moderate,medium,low,low,1,0,0
36,5,28,27.65657139,95.47302936,6.036562695,147.8888994,coconut,1.0588235294117647,6.0,1.2413793103448276,0.1724137931034483,69,16.09347693943108,0.5142857142857142,26.40456652314406,1.2520048668559405,5.347333091818943,141.1940123443429,0.8465847483722232,0.9634373050000002,1,0,temperate,moderate,low,low,low,0,0,0
33,29,30,28.44681074,95.53548471,5.725571275,178.8116076,coconut,0.55,1.1,1.064516129032258,0.9354838709677419,92,2.081665999466133,0.3548387096774194,27.176798524995338,1.2700122150046604,6.285822661609201,170.82853603840323,0.7102515502492805,1.274428725,1,0,temperate,moderate,low,low,low,1,0,0
27,6,36,30.37199154,104.1478587,5.724443061,189.6711349,coconut,0.627906976744186,3.857142857142857,0.7297297297297297,0.16216216216216217,69,15.394804318340652,0.5142857142857142,31.631778833455154,-1.259787293455154,6.244935721459114,197.53842557033838,-0.6641955794271751,1.2755569390000003,1,0,tropical,moderate,low,low,low,1,0,0
18,17,27,30.42702346,96.40386753,5.735416904,145.5414413,coconut,0.4,1.0,0.6428571428571429,0.6071428571428571,62,5.507570547286102,0.42857142857142855,29.332827389700423,1.0941960702995777,4.783295398293948,140.3075782721047,0.7518106599234137,1.264583096,1,0,tropical,moderate,low,low,low,0,0,0
28,9,34,30.25209003,101.7833195,6.252839396,198.8234862,coconut,0.6363636363636364,2.8,0.8,0.2571428571428571,71,13.051181300301263,0.4722222222222222,30.791581450662548,-0.5394914206625473,6.572223142362504,202.3691441999844,-0.2713418977674818,0.7471606040000003,1,0,tropical,moderate,low,low,low,1,0,0
29,7,33,28.89693827,101.2847738,5.796696365,144.3331315,coconut,0.7073170731707317,3.625,0.8529411764705882,0.20588235294117646,69,14.0,0.4714285714285714,29.268198561895133,-0.37126029189513227,4.994755158882789,146.18748575823153,-0.2572245804111388,1.2033036350000001,1,0,temperate,moderate,low,low,low,0,0,0
39,17,31,29.56999847,104.3159766,6.576430705,157.9171537,coconut,0.7959183673469388,2.1666666666666665,1.21875,0.53125,87,11.135528725660043,0.4431818181818182,30.846232684585562,-1.2762342145855579,5.340451872536062,164.73282110107803,-0.8081669310036189,0.42356929500000007,0,0,temperate,moderate,low,low,low,1,0,0
21,14,35,28.13720048,104.6409961,5.856465738,215.9195049,coconut,0.42,1.4,0.5833333333333334,0.3888888888888889,70,10.692676621563628,0.49295774647887325,29.44304685692598,-1.30584637692598,7.673809093178128,225.9403207015483,-0.6047838881118053,1.1435342620000002,1,0,temperate,high,low,low,low,1,0,0
2,18,34,29.03188296,99.99987888,6.42149217,204.7206567,coconut,0.03773584905660377,0.10526315789473684,0.05714285714285714,0.5142857142857142,54,16.0,0.6181818181818182,29.03184779658336,3.516341664198265e-05,7.051580394632453,204.72040874234062,1.7176291444547057e-05,0.5785078300000004,1,0,temperate,high,low,low,low,1,0,0
33,19,27,27.35527549,102.4942962,6.636463701,199.7936345,coconut,0.7021276595744681,1.65,1.1785714285714286,0.6785714285714286,79,7.023769168568492,0.4125,28.037597087046603,-0.6823215970465997,7.303660113861277,204.7770795331754,-0.34151318121529023,0.36353629899999973,0,0,temperate,moderate,low,low,low,1,0,0
11,16,33,27.76598278,98.07576138,6.017587529,172.0540491,coconut,0.22,0.6470588235294118,0.3235294117647059,0.47058823529411764,60,11.532562594670797,0.5409836065573771,27.231699016124693,0.5342837638753088,6.196576957612014,168.74331863994405,0.3105325138641616,0.982412471,1,0,temperate,moderate,low,low,low,1,0,0
24,10,30,29.9961724,99.76712123,6.13441526,218.0055713,coconut,0.5853658536585366,2.1818181818181817,0.7741935483870968,0.3225806451612903,64,10.263202878893768,0.46153846153846156,29.9263176826678,0.06985471733219925,7.267779648446081,217.4978826070251,0.03204262942256249,0.8655847400000001,1,0,temperate,high,low,low,low,1,0,0
33,5,27,31.16759268,95.87471075,5.913608396,157.2388553,coconut,1.0,5.5,1.1785714285714286,0.17857142857142858,65,14.742229591663989,0.5,29.881839329688173,1.285753350311825,5.044947067756662,150.75229770548606,0.817707142333683,1.0863916040000001,1,0,tropical,moderate,low,low,low,1,0,0
36,5,31,28.97862296,101.8516327,6.126792848,171.7575545,coconut,0.972972972972973,6.0,1.125,0.15625,72,16.64331697709324,0.4931506849315068,29.51520061873707,-0.5365776587370668,5.927043349750668,174.93787354384233,-0.31240410955959835,0.873207152,1,0,temperate,moderate,low,low,low,1,0,0
26,5,33,30.08113999,94.51821252,6.578679589,172.4813641,coconut,0.6666666666666666,4.333333333333333,0.7647058823529411,0.14705882352941177,64,14.571661996262929,0.5076923076923077,28.432155824186907,1.6489841658130917,5.733870596571098,163.02630227743302,0.9560361343484363,0.42132041099999995,0,0,tropical,moderate,low,low,low,1,0,0
3,7,27,29.43958453,98.89903607,5.72979927,156.6732553,coconut,0.08571428571428572,0.375,0.10714285714285714,0.25,37,12.858201014657272,0.7105263157894737,29.11546532318284,0.32411920681716183,5.321856874044682,154.94833927119018,0.20687589990808203,1.27020073,1,0,temperate,moderate,low,low,low,1,0,0
33,12,34,29.57303378,100.2620156,6.035510282,205.5463111,coconut,0.7021276595744681,2.5384615384615383,0.9428571428571428,0.34285714285714286,79,12.423096769056148,0.425,29.65051974189687,-0.07748596189686908,6.9504641501816185,206.08487450030654,-0.037697568729010915,0.9644897180000003,1,0,temperate,high,low,low,low,1,0,0
12,8,29,31.04344882,98.71065107,6.471443725,150.0500312,coconut,0.3157894736842105,1.3333333333333333,0.4,0.26666666666666666,49,11.150485789118488,0.58,30.643190444804233,0.40025837519576846,4.833549006427695,148.11536272825813,0.2667499446649688,0.5285562749999997,1,0,tropical,moderate,low,low,low,1,0,0
38,26,27,28.44502891,100.5786929,6.442130581,171.6262299,coconut,0.7037037037037037,1.4074074074074074,1.3571428571428572,0.9285714285714286,91,6.6583281184793925,0.41304347826086957,28.609638272705116,-0.1646093627051154,6.033610668599598,172.619418706969,-0.09591154149399363,0.5578694190000002,1,0,temperate,moderate,low,low,low,1,0,0
40,23,34,30.26928507,101.8541623,6.153068718,142.9403233,coconut,0.6896551724137931,1.6666666666666667,1.1428571428571428,0.6571428571428571,97,8.621678104251709,0.40816326530612246,30.830526742247468,-0.5612416722474682,4.7222893758289874,145.5906688861267,-0.39264055046912594,0.8469312819999999,1,0,tropical,moderate,low,low,low,0,0,0
13,5,26,30.70006335,101.4851111,6.264015094,178.9635457,coconut,0.40625,2.1666666666666665,0.48148148148148145,0.18518518518518517,44,10.598742063723098,0.5777777777777777,31.15599339851788,-0.4559300485178811,5.829419426914635,181.62135318214428,-0.25476140782445456,0.7359849059999997,1,0,tropical,moderate,low,low,low,1,0,0
18,13,31,31.78896478,101.1200854,6.565907587,209.8453993,coconut,0.4,1.2857142857142858,0.5625,0.40625,62,9.29157324317757,0.49206349206349204,32.14502833331192,-0.3560635533119201,6.601202673703424,212.195846980131,-0.1696789896274462,0.4340924130000001,0,0,tropical,high,low,low,low,1,0,0
35,13,36,29.04905855,101.4967297,6.208538386,149.2433497,coconut,0.7,2.5,0.9459459459459459,0.35135135135135137,84,13.0,0.4235294117647059,29.483844436888244,-0.43478588688824027,5.137631205607522,151.47711924023477,-0.2913268080368208,0.7914616140000001,1,0,temperate,moderate,low,low,low,0,0,0
18,5,30,31.33735791,96.55395664,6.044333634,132.1491176,coconut,0.5,3.0,0.5806451612903226,0.16129032258064516,53,12.503332889007368,0.5555555555555556,30.25745896854301,1.0798989414569913,4.216983383842649,127.59520170764661,0.8171821053892464,0.955666366,1,0,tropical,moderate,low,low,low,0,0,0
34,10,32,26.82353005,97.97980969,6.392109587,134.8419069,coconut,0.7906976744186046,3.090909090909091,1.0303030303030303,0.30303030303030304,76,13.316656236958787,0.44155844155844154,26.28164369512996,0.5418863548700391,5.027000795519828,132.11784376298698,0.4018679113399865,0.6078904129999998,1,0,temperate,moderate,low,low,low,0,0,0
40,13,31,28.80920992,95.7611132,5.737867748,194.9022136,coconut,0.8888888888888888,2.857142857142857,1.25,0.40625,84,13.74772708486752,0.47058823529411764,27.58802012351683,1.2211897964831715,6.765274512602809,186.6405293948018,0.6265653806218091,1.2621322519999998,1,0,temperate,moderate,low,low,low,1,0,0
10,5,34,30.25750588,98.32999329,6.278118843,171.9457959,coconut,0.25,1.6666666666666667,0.2857142857142857,0.14285714285714285,49,15.50268793897798,0.68,29.752203501525354,0.5053023784746432,5.682748491628154,169.0742895709071,0.29387306379303174,0.7218811570000003,1,0,tropical,moderate,low,low,low,1,0,0
25,5,34,31.22294841,97.36693283,6.206563282,204.9603677,coconut,0.625,4.166666666666667,0.7142857142857143,0.14285714285714285,64,14.843629385474879,0.5230769230769231,30.400827205910254,0.8221212040897483,6.564414257378584,199.56362354658003,0.4011122800545933,0.7934367179999997,1,0,tropical,high,low,low,low,1,0,0
31,24,36,30.3425327,96.22734764,5.709160013,160.7306991,coconut,0.5081967213114754,1.24,0.8378378378378378,0.6486486486486487,91,6.027713773341707,0.391304347826087,29.197814424009678,1.1447182759903203,5.297207741000474,154.66688858715938,0.7121964144995871,1.290839987,1,0,tropical,moderate,low,low,low,1,0,0
26,13,34,31.43737588,97.93943969,6.557206138,218.5241851,coconut,0.5416666666666666,1.8571428571428572,0.7428571428571429,0.37142857142857144,73,10.598742063723098,0.4594594594594595,30.789589790111208,0.6477860898887932,6.9510949620646265,214.0213624740785,0.296436794669824,0.44279386200000026,0,0,tropical,high,low,low,low,1,0,0
34,11,31,27.16987967,102.9939876,5.747240358,218.080385,coconut,0.7906976744186046,2.8333333333333335,1.0625,0.34375,76,12.503332889007368,0.44155844155844154,27.983342498254718,-0.8134628282547202,8.026549533850034,224.60968468493226,-0.3730105429952905,1.252759642,1,0,temperate,high,low,low,low,1,0,0
32,24,32,28.15459579,103.5515043,5.979114019,208.1181381,coconut,0.5614035087719298,1.28,0.9696969696969697,0.7272727272727273,88,4.618802153517007,0.3595505617977528,29.15450747012947,-0.9999116801294703,7.391977482195635,215.50946272370146,-0.48045388511452874,1.0208859810000002,1,0,temperate,high,low,low,low,1,0,0
16,20,36,31.59176463,96.50744585,6.304635671,194.3100272,coconut,0.2807017543859649,0.7619047619047619,0.43243243243243246,0.5405405405405406,72,10.583005244258363,0.4931506849315068,30.488405143356704,1.1033594866432983,6.150654434019186,187.52364428116027,0.5678345593084752,0.6953643290000002,1,0,tropical,moderate,low,low,low,1,0,0
29,21,30,30.85039899,96.78028871,6.180256106,145.4172387,coconut,0.5576923076923077,1.3181818181818181,0.9354838709677419,0.6774193548387096,80,4.932882862316247,0.37037037037037035,29.85710521070892,0.9932937792910779,4.713625867436472,140.73522344796984,0.6830646683783288,0.8197438940000001,1,0,tropical,moderate,low,low,low,0,0,0
42,4,30,30.47836049,102.6570873,5.995608155,160.389421,coconut,1.2,8.4,1.3548387096774193,0.12903225806451613,76,19.42506971244462,0.5454545454545454,31.28819713582801,-0.809836645828008,5.26240317462693,164.65110793593453,-0.5049189907780813,1.0043918449999998,1,0,tropical,moderate,medium,low,low,1,0,0
19,10,33,30.75194268,98.06660324,5.789355808,156.7650823,coconut,0.4318181818181818,1.7272727272727273,0.5588235294117647,0.29411764705882354,62,11.590225767142474,0.5238095238095238,30.157385616587828,0.5945570634121752,5.097729399773972,153.73419127800048,0.37926625922625834,1.2106441920000002,1,0,tropical,moderate,low,low,low,1,0,0
32,29,36,26.75933459,100.3718522,6.181994512,165.8092179,coconut,0.48484848484848486,1.0666666666666667,0.8648648648648649,0.7837837837837838,97,3.511884584284246,0.3673469387755102,26.85883976437828,-0.0995051743782777,6.196313190910327,166.42578312456394,-0.06001184713282319,0.8180054879999998,1,0,temperate,moderate,low,low,low,1,0,0
30,9,31,31.95991924,95.70459593,6.494912738,192.7678575,coconut,0.7317073170731707,3.0,0.9375,0.28125,70,12.423096769056148,0.43661971830985913,30.587111568196327,1.3728076718036744,6.031550206758282,184.4876991032932,0.7121559006815618,0.505087262,1,0,tropical,moderate,low,low,low,1,0,0
41,6,30,29.47072336,99.32040427,6.553420434,150.2012138,coconut,1.1081081081081081,5.857142857142857,1.3225806451612903,0.1935483870967742,77,17.897858344878397,0.5256410256410257,29.27044158244533,0.2002817775546733,5.096624604873628,149.18045276460703,0.1333423162753917,0.4465795659999996,0,0,temperate,moderate,medium,low,low,1,0,0
34,19,36,28.37818084,103.3013905,5.756315049,144.6261698,coconut,0.6071428571428571,1.7,0.918918918918919,0.5135135135135135,89,9.291573243177568,0.4,29.31505540632458,-0.9368745663245792,5.096386220646835,149.40084443029107,-0.6477904846821015,1.2436849509999996,1,0,temperate,moderate,low,low,low,0,0,0
9,14,33,26.78758216,100.6922696,6.367699745,174.796583,coconut,0.1875,0.6,0.2647058823529412,0.4117647058823529,56,12.662279942148386,0.5789473684210527,26.973024447868703,-0.18544228786870418,6.525284064681708,176.00664660594776,-0.10609033923088998,0.6323002549999996,1,0,temperate,moderate,low,low,low,1,0,0
31,16,30,31.24822553,100.4534719,6.138277984,211.2506267,coconut,0.6595744680851063,1.8235294117647058,1.0,0.5161290322580645,77,8.386497083606082,0.3974358974358974,31.389927452027173,-0.14170192202717502,6.760403930686812,212.20858893065838,-0.06707763391793764,0.8617220159999999,1,0,tropical,high,low,low,low,1,0,0
36,14,35,28.95234309,95.6603589,5.847601158,224.7006953,coconut,0.72,2.4,1.0,0.3888888888888889,85,12.423096769056148,0.4186046511627907,27.695915309853348,1.2564277801466484,7.761053901630868,214.94949157477546,0.5591561603622008,1.1523988420000002,1,0,temperate,high,low,low,low,1,0,0
